Timestamp,Ping Time (ms),Qualtiy,Last Station
2024-08-21 16:38:24,44,1.0,Jarocin
2024-08-21 16:38:27,51,0.9989473684210526,Jarocin
2024-08-21 16:38:31,56,0.9936842105263158,Jarocin
2024-08-21 16:38:34,44,1.0,Jarocin
2024-08-21 16:38:37,66,0.983157894736842,Jarocin
2024-08-21 16:38:40,42,1.0,Jarocin
2024-08-21 16:38:44,41,1.0,Jarocin
2024-08-21 16:38:47,43,1.0,Jarocin
2024-08-21 16:38:50,50,1.0,Jarocin
2024-08-21 16:38:53,49,1.0,Jarocin
2024-08-21 16:38:56,52,0.9978947368421052,Jarocin
2024-08-21 16:39:00,54,0.9957894736842106,Jarocin
2024-08-21 16:39:03,37,1.0,Jarocin
2024-08-21 16:39:06,64,0.9852631578947368,Jarocin
2024-08-21 16:39:09,51,0.9989473684210526,Jarocin
2024-08-21 16:39:13,49,1.0,Jarocin
2024-08-21 16:39:18,127,0.9189473684210526,Jarocin
2024-08-21 16:39:22,47,1.0,Jarocin
2024-08-21 16:39:25,47,1.0,Jarocin
2024-08-21 16:39:28,60,0.9894736842105264,Jarocin
2024-08-21 16:39:31,59,0.9905263157894736,Jarocin
2024-08-21 16:39:35,54,0.9957894736842106,Jarocin
2024-08-21 16:39:38,37,1.0,Jarocin
2024-08-21 16:39:41,38,1.0,Jarocin
2024-08-21 16:39:44,76,0.9726315789473684,Jarocin
2024-08-21 16:39:47,33,1.0,Jarocin
2024-08-21 16:39:51,47,1.0,Jarocin
2024-08-21 16:39:54,41,1.0,Jarocin
2024-08-21 16:39:57,64,0.9852631578947368,Jarocin
2024-08-21 16:40:00,50,1.0,Jarocin
2024-08-21 16:40:04,62,0.9873684210526316,Jarocin
2024-08-21 16:40:07,44,1.0,Jarocin
2024-08-21 16:40:10,74,0.9747368421052632,Jarocin
2024-08-21 16:40:13,51,0.9989473684210526,Jarocin
2024-08-21 16:40:17,48,1.0,Jarocin
2024-08-21 16:40:20,45,1.0,Jarocin
2024-08-21 16:40:23,42,1.0,Jarocin
2024-08-21 16:40:26,58,0.991578947368421,Jarocin
2024-08-21 16:40:29,37,1.0,Jarocin
2024-08-21 16:40:33,45,1.0,Jarocin
2024-08-21 16:40:36,39,1.0,Jarocin
2024-08-21 16:40:39,40,1.0,Jarocin
2024-08-21 16:40:42,51,0.9989473684210526,Jarocin
2024-08-21 16:40:46,45,1.0,Jarocin
2024-08-21 16:40:49,37,1.0,Jarocin
2024-08-21 16:40:52,37,1.0,Jarocin
2024-08-21 16:40:55,56,0.9936842105263158,Jarocin
2024-08-21 16:40:58,42,1.0,Jarocin
2024-08-21 16:41:02,50,1.0,Jarocin
2024-08-21 16:41:05,39,1.0,Jarocin
2024-08-21 16:41:08,49,1.0,Jarocin
2024-08-21 16:41:11,193,0.8494736842105263,Jarocin
2024-08-21 16:41:15,36,1.0,Jarocin
2024-08-21 16:41:18,43,1.0,Jarocin
2024-08-21 16:41:25,51,0.9989473684210526,Jarocin
2024-08-21 16:41:28,71,0.9778947368421052,Jarocin
2024-08-21 16:41:31,45,1.0,Jarocin
2024-08-21 16:41:35,48,1.0,Jarocin
2024-08-21 16:41:38,47,1.0,Jarocin
2024-08-21 16:41:41,85,0.963157894736842,Jarocin
2024-08-21 16:41:44,1898,0.0,Jarocin
2024-08-21 16:41:53,92,0.9557894736842104,Jarocin
2024-08-21 16:41:57,63,0.9863157894736844,Jarocin
2024-08-21 16:42:00,42,1.0,Jarocin
2024-08-21 16:42:03,42,1.0,Jarocin
2024-08-21 16:42:06,42,1.0,Jarocin
2024-08-21 16:42:09,53,0.996842105263158,Jarocin
2024-08-21 16:42:13,95,0.9526315789473684,Jarocin
2024-08-21 16:42:16,87,0.9610526315789474,Jarocin
2024-08-21 16:42:19,59,0.9905263157894736,Jarocin
2024-08-21 16:42:23,48,1.0,Jarocin
2024-08-21 16:42:26,59,0.9905263157894736,Jarocin
2024-08-21 16:42:29,40,1.0,Jarocin
2024-08-21 16:42:32,61,0.988421052631579,Jarocin
2024-08-21 16:42:36,72,0.9768421052631578,Jarocin
2024-08-21 16:42:39,48,1.0,Jarocin
2024-08-21 16:42:42,71,0.9778947368421052,Jarocin
2024-08-21 16:42:45,63,0.9863157894736844,Jarocin
2024-08-21 16:42:49,64,0.9852631578947368,Jarocin
2024-08-21 16:42:52,37,1.0,Jarocin
2024-08-21 16:42:55,101,0.9463157894736842,Jarocin
2024-08-21 16:42:58,72,0.9768421052631578,Jarocin
2024-08-21 16:43:02,108,0.9389473684210526,Jarocin
2024-08-21 16:43:05,91,0.956842105263158,Jarocin
2024-08-21 16:43:08,124,0.9221052631578948,Jarocin
2024-08-21 16:43:12,294,0.7431578947368421,Jarocin
2024-08-21 16:43:16,87,0.9610526315789474,Jarocin
2024-08-21 16:43:19,46,1.0,Jarocin
2024-08-21 16:43:23,49,1.0,Jarocin
2024-08-21 16:43:26,45,1.0,Jarocin
2024-08-21 16:43:29,121,0.9252631578947368,Jarocin
2024-08-21 16:43:33,91,0.956842105263158,Jarocin
2024-08-21 16:43:36,90,0.9578947368421052,Jarocin
2024-08-21 16:43:39,125,0.9210526315789472,Jarocin
2024-08-21 16:43:43,303,0.7336842105263158,Jarocin
2024-08-21 16:43:47,128,0.9178947368421052,Jarocin
2024-08-21 16:43:50,60000,0.0,Jarocin
2024-08-21 16:44:04,60000,0.0,Jarocin
2024-08-21 16:44:15,60000,0.0,Jarocin
2024-08-21 16:44:26,60000,0.0,Jarocin
2024-08-21 16:44:37,60000,0.0,Jarocin
2024-08-21 16:44:48,60000,0.0,Jarocin
2024-08-21 16:45:18,60000,0.0,Jarocin
2024-08-21 16:45:48,1436,0.0,Jarocin
2024-08-21 16:46:16,70,0.9789473684210528,Jarocin
2024-08-21 16:46:20,76,0.9726315789473684,Jarocin
2024-08-21 16:46:23,77,0.9715789473684212,Jarocin
2024-08-21 16:46:26,110,0.936842105263158,Jarocin
2024-08-21 16:46:30,70,0.9789473684210528,Jarocin
2024-08-21 16:46:33,304,0.7326315789473684,Jarocin
2024-08-21 16:46:37,3847,0.0,Jarocin
2024-08-21 16:46:52,60000,0.0,Jarocin
2024-08-21 16:47:03,174,0.8694736842105263,Jarocin
2024-08-21 16:47:06,423,0.6073684210526316,Jarocin
2024-08-21 16:47:11,1158,0.0,Jarocin
2024-08-21 16:47:17,586,0.4357894736842105,Jarocin
2024-08-21 16:47:22,256,0.783157894736842,Jarocin
2024-08-21 16:47:26,740,0.2736842105263158,Jarocin
2024-08-21 16:47:31,106,0.9410526315789474,Jarocin
2024-08-21 16:47:34,135,0.9105263157894736,Jarocin
2024-08-21 16:47:38,384,0.6484210526315789,Jarocin
2024-08-21 16:47:42,788,0.2231578947368421,Jarocin
2024-08-21 16:47:48,191,0.8515789473684211,Jarocin
2024-08-21 16:47:51,104,0.943157894736842,Jarocin
2024-08-21 16:47:55,151,0.8936842105263157,Jarocin
2024-08-21 16:47:58,408,0.6231578947368421,Jarocin
2024-08-21 16:48:02,404,0.6273684210526316,Pleszew
2024-08-21 16:48:07,154,0.8905263157894737,Pleszew
2024-08-21 16:48:10,125,0.9210526315789472,Pleszew
2024-08-21 16:48:14,187,0.8557894736842105,Pleszew
2024-08-21 16:48:17,80,0.968421052631579,Pleszew
2024-08-21 16:48:21,80,0.968421052631579,Pleszew
2024-08-21 16:48:24,167,0.8768421052631579,Pleszew
2024-08-21 16:48:28,117,0.9294736842105265,Pleszew
2024-08-21 16:48:31,60000,0.0,Pleszew
2024-08-21 16:48:43,77,0.9715789473684212,Pleszew
2024-08-21 16:48:47,91,0.956842105263158,Pleszew
2024-08-21 16:48:50,66,0.983157894736842,Pleszew
2024-08-21 16:48:53,88,0.96,Pleszew
2024-08-21 16:48:57,117,0.9294736842105265,Pleszew
2024-08-21 16:49:00,559,0.4642105263157894,Pleszew
2024-08-21 16:49:05,404,0.6273684210526316,Pleszew
2024-08-21 16:49:09,879,0.1273684210526315,Pleszew
2024-08-21 16:49:15,60000,0.0,Pleszew
2024-08-21 16:49:29,60000,0.0,Pleszew
2024-08-21 16:49:40,60000,0.0,Pleszew
2024-08-21 16:49:51,60000,0.0,Pleszew
2024-08-21 16:50:02,68,0.9810526315789474,Pleszew
2024-08-21 16:50:05,300,0.7368421052631579,Pleszew
2024-08-21 16:50:09,65,0.9842105263157894,Pleszew
2024-08-21 16:50:13,66,0.983157894736842,Pleszew
2024-08-21 16:50:16,68,0.9810526315789474,Pleszew
2024-08-21 16:50:19,75,0.9736842105263158,Pleszew
2024-08-21 16:50:22,3606,0.0,Pleszew
2024-08-21 16:50:36,72,0.9768421052631578,Pleszew
2024-08-21 16:50:40,85,0.963157894736842,Pleszew
2024-08-21 16:50:43,227,0.8136842105263158,Pleszew
2024-08-21 16:50:47,63,0.9863157894736844,Pleszew
2024-08-21 16:50:50,1578,0.0,Pleszew
2024-08-21 16:50:58,930,0.0736842105263157,Pleszew
2024-08-21 16:51:04,79,0.9694736842105264,Pleszew
2024-08-21 16:51:07,92,0.9557894736842104,Pleszew
2024-08-21 16:51:10,123,0.923157894736842,Pleszew
2024-08-21 16:51:14,629,0.3905263157894736,Pleszew
